batter,date,venue,bowling_team,recent_wicket_rate,venue_wicket_rate,opponent_wicket_rate,career_wicket_rate,strike_rate,future_wicket
AR Patel,2017-04-20,Holkar Cricket Stadium,Mumbai Indians,0.8333333333333334,0.8571428571428571,0.7058823529411765,0.7027027027027027,14.765765765765765,1
HH Pandya,2017-04-20,Holkar Cricket Stadium,Kings XI Punjab,0.16666666666666666,0.5,0.7777777777777778,0.6929133858267716,19.826771653543307,2
KD Karthik,2017-04-21,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,0.782608695652174,1.0,0.8103448275862069,20.82758620689655,0
BB McCullum,2017-04-21,Eden Gardens,Kolkata Knight Riders,1.0,0.8666666666666667,1.0,0.9722222222222222,26.63888888888889,1
RV Uthappa,2017-04-21,Eden Gardens,Gujarat Lions,1.0,0.9,1.3333333333333333,0.9336734693877551,25.270408163265305,1
SP Narine,2017-04-21,Eden Gardens,Gujarat Lions,0.6666666666666666,0.9090909090909091,0.5,0.7904761904761904,14.552380952380952,1
RA Jadeja,2017-04-21,Eden Gardens,Kolkata Knight Riders,0.3333333333333333,0.45454545454545453,0.5769230769230769,0.6368715083798883,16.29608938547486,1
G Gambhir,2017-04-21,Eden Gardens,Gujarat Lions,0.6666666666666666,0.8723404255319149,0.5,0.8933333333333333,28.086666666666666,1
AJ Finch,2017-04-21,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,0.8,0.8461538461538461,0.9325842696629213,23.348314606741575,1
DR Smith,2017-04-21,Eden Gardens,Kolkata Knight Riders,1.0,1.0,0.9,0.9195402298850575,26.79310344827586,1
YK Pathan,2017-04-21,Eden Gardens,Gujarat Lions,0.6666666666666666,0.7073170731707317,0.6666666666666666,0.7236842105263158,21.17763157894737,1
MK Pandey,2017-04-21,Eden Gardens,Gujarat Lions,0.5,0.8214285714285714,1.0,0.8407643312101911,24.312101910828027,1
Shakib Al Hasan,2017-04-21,Eden Gardens,Gujarat Lions,0.5,0.6,0.3333333333333333,0.7647058823529411,15.588235294117647,1
SK Raina,2017-04-21,Eden Gardens,Kolkata Knight Riders,0.6666666666666666,0.9166666666666666,0.8260869565217391,0.8391959798994975,27.804020100502512,1
SA Yadav,2017-04-21,Eden Gardens,Gujarat Lions,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8283582089552238,26.82089552238806,1
Ishan Kishan,2017-04-21,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,1.0,1.0,0.9183673469387755,26.836734693877553,1
JP Faulkner,2017-04-21,Eden Gardens,Kolkata Knight Riders,0.5,0.5,0.4,0.6136363636363636,11.795454545454545,2
SPD Smith,2017-04-22,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,0.8333333333333334,0.7692307692307693,0.8181818181818182,0.8369565217391305,27.02173913043478,1
KA Pollard,2017-04-22,Wankhede Stadium,Delhi Daredevils,1.0,0.7962962962962963,0.7647058823529411,0.7664670658682635,20.491017964071855,1
PA Patel,2017-04-22,Wankhede Stadium,Delhi Daredevils,1.0,0.9565217391304348,0.9375,0.9333333333333333,21.096296296296295,1
KK Nair,2017-04-22,Wankhede Stadium,Mumbai Indians,0.8333333333333334,1.0,1.0909090909090908,0.9552238805970149,22.134328358208954,1
DA Warner,2017-04-22,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,0.6666666666666666,1.0,1.0,0.8907103825136612,35.87978142076503,1
KH Pandya,2017-04-22,Wankhede Stadium,Delhi Daredevils,0.8333333333333334,0.7894736842105263,0.8,0.6981132075471698,15.424528301886792,0
MJ McClenaghan,2017-04-22,Wankhede Stadium,Delhi Daredevils,0.6666666666666666,0.3333333333333333,0.5,0.5789473684210527,4.473684210526316,1
RR Pant,2017-04-22,Wankhede Stadium,Mumbai Indians,1.0,0.6666666666666666,0.9375,0.8715596330275229,29.94495412844037,1
N Rana,2017-04-22,Wankhede Stadium,Delhi Daredevils,1.0,1.1111111111111112,1.3333333333333333,0.93,26.03,1
DJ Hooda,2017-04-22,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,0.5,0.5,0.0,0.8,15.31578947368421,0
S Dhawan,2017-04-22,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,1.0,1.0,1.0,0.8772727272727273,30.704545454545453,1
MK Tiwary,2017-04-22,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,0.6666666666666666,0.5,0.5,0.7317073170731707,20.24390243902439,1
JC Buttler,2017-04-22,Wankhede Stadium,Delhi Daredevils,0.8333333333333334,0.8333333333333334,0.6,0.9047619047619048,33.923809523809524,1
MG Johnson,2017-04-22,Wankhede Stadium,Delhi Daredevils,0.6666666666666666,0.14285714285714285,0.5,0.5185185185185185,5.7407407407407405,0
MS Dhoni,2017-04-22,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,0.8333333333333334,0.5625,0.6,0.6519823788546255,22.986784140969164,1
CJ Anderson,2017-04-22,Wankhede Stadium,Mumbai Indians,0.6666666666666666,0.75,1.0,0.75,19.142857142857142,1
BA Stokes,2017-04-22,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,1.0,1.0,1.0,0.9523809523809523,22.071428571428573,1
KS Williamson,2017-04-22,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,1.0,1.0,1.0,0.7733333333333333,28.413333333333334,0
CH Morris,2017-04-22,Wankhede Stadium,Mumbai Indians,0.6666666666666666,0.5,0.8333333333333334,0.5833333333333334,12.875,1
RG Sharma,2017-04-22,Wankhede Stadium,Delhi Daredevils,0.8333333333333334,0.85,0.9565217391304348,0.924,26.248,1
HH Pandya,2017-04-22,Wankhede Stadium,Delhi Daredevils,0.3333333333333333,0.6071428571428571,0.8571428571428571,0.6929133858267716,19.826771653543307,1
SV Samson,2017-04-22,Wankhede Stadium,Mumbai Indians,1.1666666666666667,1.0,0.8695652173913043,0.8757763975155279,27.385093167701864,1
AM Rahane,2017-04-22,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,1.0,1.0,0.95,0.9117647058823529,27.111764705882354,1
MC Henriques,2017-04-22,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,0.5,0.0,0.5,0.7169811320754716,18.81132075471698,0
Harbhajan Singh,2017-04-22,Wankhede Stadium,Delhi Daredevils,0.16666666666666666,0.5483870967741935,0.8181818181818182,0.6436781609195402,9.551724137931034,1
SS Iyer,2017-04-22,Wankhede Stadium,Mumbai Indians,0.8333333333333334,0.75,0.8888888888888888,0.9026548672566371,27.654867256637168,1
MP Stoinis,2017-04-23,Saurashtra Cricket Association Stadium,Gujarat Lions,0.8333333333333334,1.0,1.0,0.7586206896551724,21.126436781609197,0
UT Yadav,2017-04-23,Eden Gardens,Royal Challengers Bangalore,0.5,0.0,0.4,0.425531914893617,4.382978723404255,0
G Gambhir,2017-04-23,Eden Gardens,Royal Challengers Bangalore,0.8333333333333334,0.8723404255319149,1.0,0.8933333333333333,28.086666666666666,2
SP Narine,2017-04-23,Eden Gardens,Royal Challengers Bangalore,0.8333333333333334,0.9090909090909091,0.8,0.7904761904761904,14.552380952380952,0
M Vohra,2017-04-23,Saurashtra Cricket Association Stadium,Gujarat Lions,1.0,1.0,1.0,0.94,21.46,1
CH Gayle,2017-04-23,Eden Gardens,Kolkata Knight Riders,1.0,0.9166666666666666,0.8947368421052632,0.9071428571428571,35.68571428571428,1
P Negi,2017-04-23,Eden Gardens,Kolkata Knight Riders,1.0,1.0,1.0,0.7352941176470589,10.617647058823529,1
AJ Finch,2017-04-23,Saurashtra Cricket Association Stadium,Kings XI Punjab,0.8333333333333334,0.875,1.0,0.9325842696629213,23.348314606741575,1
SK Raina,2017-04-23,Saurashtra Cricket Association Stadium,Kings XI Punjab,0.8333333333333334,0.8,0.7391304347826086,0.8391959798994975,27.804020100502512,0
BB McCullum,2017-04-23,Saurashtra Cricket Association Stadium,Kings XI Punjab,1.0,1.0,1.0,0.9722222222222222,26.63888888888889,1
YK Pathan,2017-04-23,Eden Gardens,Royal Challengers Bangalore,0.8333333333333334,0.7073170731707317,0.7619047619047619,0.7236842105263158,21.17763157894737,1
NM Coulter-Nile,2017-04-23,Eden Gardens,Royal Challengers Bangalore,0.5,0.6666666666666666,1.0,0.6666666666666666,5.4,1
KM Jadhav,2017-04-23,Eden Gardens,Kolkata Knight Riders,0.6666666666666666,1.0,0.6363636363636364,0.675,14.95,1
WP Saha,2017-04-23,Saurashtra Cricket Association Stadium,Gujarat Lions,1.0,1.0,1.0,0.8450704225352113,20.654929577464788,1
GJ Maxwell,2017-04-23,Saurashtra Cricket Association Stadium,Gujarat Lions,0.8333333333333334,1.0,0.75,0.8661417322834646,21.826771653543307,1
STR Binny,2017-04-23,Eden Gardens,Kolkata Knight Riders,0.6666666666666666,0.8571428571428571,0.9,0.6615384615384615,13.538461538461538,1
RA Jadeja,2017-04-23,Saurashtra Cricket Association Stadium,Kings XI Punjab,0.5,0.875,0.6666666666666666,0.6368715083798883,16.29608938547486,0
DR Smith,2017-04-23,Saurashtra Cricket Association Stadium,Kings XI Punjab,1.0,1.0,0.8888888888888888,0.9195402298850575,26.79310344827586,1
SA Yadav,2017-04-23,Eden Gardens,Royal Challengers Bangalore,0.8333333333333334,0.6666666666666666,0.7058823529411765,0.8283582089552238,26.82089552238806,1
RV Uthappa,2017-04-23,Eden Gardens,Royal Challengers Bangalore,1.0,0.9,0.8636363636363636,0.9336734693877551,25.270408163265305,1
AR Patel,2017-04-23,Saurashtra Cricket Association Stadium,Gujarat Lions,0.8333333333333334,1.0,0.5,0.7027027027027027,14.765765765765765,1
MM Sharma,2017-04-23,Saurashtra Cricket Association Stadium,Gujarat Lions,0.6666666666666666,0.5,0.5,0.5555555555555556,4.592592592592593,1
KD Karthik,2017-04-23,Saurashtra Cricket Association Stadium,Kings XI Punjab,0.6666666666666666,0.7777777777777778,0.8181818181818182,0.8103448275862069,20.82758620689655,1
AB de Villiers,2017-04-23,Eden Gardens,Kolkata Knight Riders,0.6666666666666666,0.8571428571428571,0.7,0.7337278106508875,30.59171597633136,0
HM Amla,2017-04-23,Saurashtra Cricket Association Stadium,Gujarat Lions,0.6666666666666666,1.0,1.0,0.8,31.533333333333335,0
Mandeep Singh,2017-04-23,Eden Gardens,Kolkata Knight Riders,1.0,0.8333333333333334,0.8666666666666667,0.875,17.645833333333332,2
V Kohli,2017-04-23,Eden Gardens,Kolkata Knight Riders,1.0,0.7777777777777778,0.8387096774193549,0.8930041152263375,32.84362139917695,1
MK Pandey,2017-04-23,Eden Gardens,Royal Challengers Bangalore,0.5,0.8214285714285714,0.8888888888888888,0.8407643312101911,24.312101910828027,1
S Aravind,2017-04-23,Eden Gardens,Kolkata Knight Riders,0.16666666666666666,0.0,0.0,0.2222222222222222,6.111111111111111,1
SE Marsh,2017-04-23,Saurashtra Cricket Association Stadium,Gujarat Lions,1.0,1.0,1.0,0.9411764705882353,36.455882352941174,1
KA Pollard,2017-04-24,Wankhede Stadium,Rising Pune Supergiant,1.0,0.7962962962962963,1.0,0.7664670658682635,20.491017964071855,2
DT Christian,2017-04-24,Wankhede Stadium,Mumbai Indians,0.8333333333333334,0.6666666666666666,0.7777777777777778,0.7,11.275,1
MS Dhoni,2017-04-24,Wankhede Stadium,Mumbai Indians,1.0,0.7857142857142857,0.6388888888888888,0.6519823788546255,22.986784140969164,1
KV Sharma,2017-04-24,Wankhede Stadium,Rising Pune Supergiant,0.3333333333333333,0.8,1.0,0.631578947368421,9.105263157894736,1
N Rana,2017-04-24,Wankhede Stadium,Rising Pune Supergiant,1.0,1.1111111111111112,1.0,0.93,26.03,1
MK Tiwary,2017-04-24,Wankhede Stadium,Mumbai Indians,0.6666666666666666,0.7142857142857143,0.7272727272727273,0.7317073170731707,20.24390243902439,1
RG Sharma,2017-04-24,Wankhede Stadium,Rising Pune Supergiant,0.8333333333333334,0.85,1.0,0.924,26.248,1
HH Pandya,2017-04-24,Wankhede Stadium,Rising Pune Supergiant,0.5,0.6071428571428571,1.0,0.6929133858267716,19.826771653543307,1
JC Buttler,2017-04-24,Wankhede Stadium,Rising Pune Supergiant,0.8333333333333334,0.8333333333333334,1.0,0.9047619047619048,33.923809523809524,1
Harbhajan Singh,2017-04-24,Wankhede Stadium,Rising Pune Supergiant,0.3333333333333333,0.5483870967741935,1.0,0.6436781609195402,9.551724137931034,1
AM Rahane,2017-04-24,Wankhede Stadium,Mumbai Indians,1.0,0.875,0.96,0.9117647058823529,27.111764705882354,1
SPD Smith,2017-04-24,Wankhede Stadium,Mumbai Indians,0.8333333333333334,1.0,0.8571428571428571,0.8369565217391305,27.02173913043478,0
BA Stokes,2017-04-24,Wankhede Stadium,Mumbai Indians,1.0,1.0,0.8,0.9523809523809523,22.071428571428573,1
PA Patel,2017-04-24,Wankhede Stadium,Rising Pune Supergiant,1.0,0.9565217391304348,1.25,0.9333333333333333,21.096296296296295,2
AM Rahane,2017-04-26,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,1.0,1.0,0.9090909090909091,0.9117647058823529,27.111764705882354,1
DT Christian,2017-04-26,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,0.8333333333333334,0.5,0.75,0.7,11.275,0
RV Uthappa,2017-04-26,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,1.0,1.0,1.0,0.9336734693877551,25.270408163265305,0
SP Narine,2017-04-26,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,0.6666666666666666,0.0,0.5,0.7904761904761904,14.552380952380952,1
RA Tripathi,2017-04-26,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,0.8333333333333334,0.7142857142857143,0.9166666666666666,0.8695652173913043,24.206521739130434,1
MS Dhoni,2017-04-26,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,1.0,0.5625,0.5357142857142857,0.6519823788546255,22.986784140969164,0
MK Tiwary,2017-04-26,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,0.6666666666666666,0.5,1.0,0.7317073170731707,20.24390243902439,0
G Gambhir,2017-04-26,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,1.0,1.3333333333333333,1.5,0.8933333333333333,28.086666666666666,1
SPD Smith,2017-04-26,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,0.8333333333333334,0.7692307692307693,0.6666666666666666,0.8369565217391305,27.02173913043478,1
Ishan Kishan,2017-04-27,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.8333333333333334,1.0,1.0,0.9183673469387755,26.836734693877553,1
AB de Villiers,2017-04-27,M Chinnaswamy Stadium,Gujarat Lions,0.6666666666666666,0.717391304347826,0.25,0.7337278106508875,30.59171597633136,1
S Aravind,2017-04-27,M Chinnaswamy Stadium,Gujarat Lions,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,6.111111111111111,0
TM Head,2017-04-27,M Chinnaswamy Stadium,Gujarat Lions,0.6666666666666666,0.3333333333333333,0.5,0.7916666666666666,32.166666666666664,1
BB McCullum,2017-04-27,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.0,0.8571428571428571,0.8666666666666667,0.9722222222222222,26.63888888888889,1
AJ Finch,2017-04-27,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.8333333333333334,1.0,0.9090909090909091,0.9325842696629213,23.348314606741575,1
V Kohli,2017-04-27,M Chinnaswamy Stadium,Gujarat Lions,1.0,0.9137931034482759,0.8,0.8930041152263375,32.84362139917695,1
SK Raina,2017-04-27,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.6666666666666666,0.7777777777777778,0.7931034482758621,0.8391959798994975,27.804020100502512,1
YS Chahal,2017-04-27,M Chinnaswamy Stadium,Gujarat Lions,0.3333333333333333,0.2,1.0,0.3125,2.0,0
CH Gayle,2017-04-27,M Chinnaswamy Stadium,Gujarat Lions,1.0,0.8571428571428571,1.0,0.9071428571428571,35.68571428571428,1
KM Jadhav,2017-04-27,M Chinnaswamy Stadium,Gujarat Lions,0.6666666666666666,0.6363636363636364,0.5,0.675,14.95,1
RA Jadeja,2017-04-27,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.5,0.8571428571428571,0.6086956521739131,0.6368715083798883,16.29608938547486,1
Mandeep Singh,2017-04-27,M Chinnaswamy Stadium,Gujarat Lions,1.1666666666666667,1.0,2.0,0.875,17.645833333333332,1
P Negi,2017-04-27,M Chinnaswamy Stadium,Gujarat Lions,1.0,1.0,0.5,0.7352941176470589,10.617647058823529,1
G Gambhir,2017-04-28,Eden Gardens,Delhi Daredevils,1.1666666666666667,0.8723404255319149,0.8461538461538461,0.8933333333333333,28.086666666666666,1
CH Morris,2017-04-28,Eden Gardens,Kolkata Knight Riders,0.6666666666666666,1.0,1.0,0.5833333333333334,12.875,1
KK Nair,2017-04-28,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,1.0,1.1111111111111112,0.9552238805970149,22.134328358208954,1
AR Patel,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,0.8333333333333334,0.42857142857142855,0.6923076923076923,0.7027027027027027,14.765765765765765,0
RR Pant,2017-04-28,Eden Gardens,Kolkata Knight Riders,1.0,1.0,1.0,0.8715596330275229,29.94495412844037,1
WP Saha,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,1.0,0.875,1.0,0.8450704225352113,20.654929577464788,1
SE Marsh,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,1.0,1.0,1.0,0.9411764705882353,36.455882352941174,1
RV Uthappa,2017-04-28,Eden Gardens,Delhi Daredevils,0.8333333333333334,0.9,0.9047619047619048,0.9336734693877551,25.270408163265305,1
I Sharma,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,0.16666666666666666,0.0,0.3333333333333333,0.35,2.85,1
KS Williamson,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,0.8333333333333334,0.0,0.6,0.7733333333333333,28.413333333333334,0
SV Samson,2017-04-28,Eden Gardens,Kolkata Knight Riders,1.1666666666666667,1.0,0.9,0.8757763975155279,27.385093167701864,1
SS Iyer,2017-04-28,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,1.0,1.0,0.9026548672566371,27.654867256637168,1
MC Henriques,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,0.3333333333333333,0.0,0.625,0.7169811320754716,18.81132075471698,0
EJG Morgan,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,1.0,1.0,0.625,0.821917808219178,19.205479452054796,1
MM Sharma,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,0.8333333333333334,1.0,0.6666666666666666,0.5555555555555556,4.592592592592593,1
Anureet Singh,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,0.6666666666666666,1.0,1.0,0.5714285714285714,4.714285714285714,0
Yuvraj Singh,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.0,0.5,0.8,0.864,22.0,1
GJ Maxwell,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,1.0,0.75,0.8666666666666667,0.8661417322834646,21.826771653543307,1
SP Narine,2017-04-28,Eden Gardens,Delhi Daredevils,0.6666666666666666,0.9090909090909091,0.6,0.7904761904761904,14.552380952380952,1
CJ Anderson,2017-04-28,Eden Gardens,Kolkata Knight Riders,0.6666666666666666,0.5,0.75,0.75,19.142857142857142,1
MK Pandey,2017-04-28,Eden Gardens,Delhi Daredevils,0.6666666666666666,0.8214285714285714,0.6363636363636364,0.8407643312101911,24.312101910828027,1
DA Warner,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,0.8333333333333334,1.5,1.0,0.8907103825136612,35.87978142076503,1
M Vohra,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,1.0,1.0,0.875,0.94,21.46,1
S Dhawan,2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.0,0.5,0.9166666666666666,0.8772727272727273,30.704545454545453,1
Ishan Kishan,2017-04-29,Saurashtra Cricket Association Stadium,Mumbai Indians,0.8333333333333334,0.75,1.0,0.9183673469387755,26.836734693877553,1
KD Karthik,2017-04-29,Saurashtra Cricket Association Stadium,Mumbai Indians,0.6666666666666666,0.7777777777777778,0.6538461538461539,0.8103448275862069,20.82758620689655,0
AJ Finch,2017-04-29,Saurashtra Cricket Association Stadium,Mumbai Indians,0.8333333333333334,0.875,1.0,0.9325842696629213,23.348314606741575,1
AB de Villiers,2017-04-29,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,0.6666666666666666,0.75,1.0,0.7337278106508875,30.59171597633136,1
Sachin Baby,2017-04-29,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,0.8333333333333334,1.0,1.0,0.9,13.7,1
SK Raina,2017-04-29,Saurashtra Cricket Association Stadium,Mumbai Indians,0.8333333333333334,0.8,0.8529411764705882,0.8391959798994975,27.804020100502512,1
N Rana,2017-04-29,Saurashtra Cricket Association Stadium,Gujarat Lions,1.0,1.0,1.0,0.93,26.03,1
MS Dhoni,2017-04-29,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,0.8333333333333334,0.5625,0.7741935483870968,0.6519823788546255,22.986784140969164,1
Harbhajan Singh,2017-04-29,Saurashtra Cricket Association Stadium,Gujarat Lions,0.5,1.0,1.0,0.6436781609195402,9.551724137931034,0
RG Sharma,2017-04-29,Saurashtra Cricket Association Stadium,Gujarat Lions,0.8333333333333334,1.0,0.75,0.924,26.248,0
YS Chahal,2017-04-29,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,0.3333333333333333,0.0,0.0,0.3125,2.0,0
STR Binny,2017-04-29,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,0.6666666666666666,1.0,1.0,0.6615384615384615,13.538461538461538,1
